"video_id","video_title","view_count","category","duration_in_seconds","upload_time","captured_time","avg_rate","max_rate","min_rate","num_raters","num_dislikes","num_likes","uploader_id","uploader_name","uploader_url","video_desp"
"Ahha3Cqe_fk","Katy Perry - The One That Got Away","156296525","Music","291","2011-11-11T18:37:24.000Z","01/18/13","4.9072623","5.0","1.0","686150","15908","670242","-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","https://gdata.youtube.com/feeds/api/users/KatyPerryVEVO","Sometimes you promise someone forever but it doesn't work out that way.  Watch Katy Perry and Diego Luna star in the sixth chapter of the  Teenage Dream  story.  Do you have  The One That Got Away ? Download  The One That Got Away , the sixth single off Katy's album 'Teenage Dream' here: http://goo.gl/LYiQG Music video by Katy Perry performing The One That Got Away.  Directed by: Floria Sigismondi / Produced by: Jannie McInnes & Danny Lockwood  (P) (C) 2011 Capitol Records, LLC. All rights reserved. Unauthorized reproduction is a violation of applicable laws. Manufactured by Capitol Records, LLC, 1750 North Vine Street, Hollywood, CA 90028. #VEVOCertified on April 22, 2012. http://www.vevo.com/certified..."
"AP4dnGkZne4","Havana Brown - We Run The Night (Explicit) ft. Pitbull","25501656","Music","238","2012-03-07T09:00:07.000Z","01/18/13","4.8842177","5.0","1.0","112487","3256","109231","Z0Qqb18r_9LWBTyMdW9BWw","HavanaBrownVEVO","https://gdata.youtube.com/feeds/api/users/HavanaBrownVEVO","Download on  iTunes: http://umusic.ly/werrunthenight Amazon: http://amzn.to/HBvevo  Music video by Havana Brown feat. Pitbull performing We Run The Night. (C) 2012 Universal Music Australia / Universal Republic Records / 2101 Records"
"aRh-vBOS-dU","Jake Owen - Barefoot Blue Jean Night","9159899","Music","167","2011-06-28T07:00:00.000Z","01/18/13","4.941562","5.0","1.0","32924","481","32443","Z1eQYEObnfmMiWEhXfQMag","jakeowenVEVO","https://gdata.youtube.com/feeds/api/users/jakeowenVEVO","Music video by Jake Owen performing Barefoot Blue Jean Night. (C) 2011 Sony Music Entertainment"
"avYxiIRG4xQ","Kelly Clarkson - Stronger (What Doesn't Kill You) (Audio)","5480471","Music","223","2011-11-01T23:35:17.000Z","01/18/13","4.9322133","5.0","1.0","20417","346","20071","6QdZ-5j9t_836_xJPAaRSw","kellyclarksonVEVO","https://gdata.youtube.com/feeds/api/users/kellyclarksonVEVO","Music video by Kelly Clarkson performing What Doesn't Kill You (Stronger) (Audio). (C) 2011 RCA Records, a division of Sony Music Entertainment"
"AW3RspM7v9M","Boys Like Girls - Two Is Better Than One","7520322","Music","243","2009-12-11T23:35:34.000Z","01/18/13","4.96263","5.0","1.0","34252","320","33932","sPq6rStfrJZYKePxF__-mA","BoysLikeGirlsVEVO","https://gdata.youtube.com/feeds/api/users/BoysLikeGirlsVEVO","Music video by Boys Like Girls performing Two Is Better Than One. (c) 2009 Sony Music Entertainment"
"AYC2FUutdKA","3OH!3 - My First Kiss (feat. Ke$ha) [OFFICIAL MUSIC VIDEO]","36870812","Music","212","2010-06-03T17:33:01.000Z","01/18/13","4.789822","5.0","1.0","133468","7013","126455","x3PiIfsGF0Px-vY5OciMDg","photofinishrecords","https://gdata.youtube.com/feeds/api/users/photofinishrecords","© 2010 Photo Finish Records  New Album STREETS OF GOLD Available Now! http://pfr.ec/STREETSOFGOLD  Download on iTunes: http://pfr.ec/pzHKqX Available Now from Photo Finish Recordsfirstkiss  To get more music from 3OH!3, go here: http://pfr.ec/3OH3MusicStore"
"aZglqkCRNt8","Cali Swag District - Teach Me How To Dougie (Official Video)","14353485","Music","181","2010-09-18T12:39:34.000Z","01/18/13","4.7419233","5.0","1.0","32192","2077","30115","JUpKDv75tL5d13XXVSJyuA","Fotis Xev","https://gdata.youtube.com/feeds/api/users/TheMrCern","TEACH ME HOW TO DOUGIE ►► http://InstantRingers.info/d ◄◄"
"b3HeLs8Yosw","Rihanna - You Da One","89592370","Music","209","2011-12-23T08:00:00.000Z","01/18/13","4.6602325","5.0","1.0","361471","30704","330767","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Music video by Rihanna performing You Da One (Explicit). © 2011 The Island Def Jam Music Group  Itunes: http://www.smarturl.it/TTT?IQid=youtube  Amazon: http://www.smarturl.it/TTTAmazon?IQid=youtube"
"BKZqGJONH68","Toby Keith - Red Solo Cup (Unedited Version)","19161506","Music","225","2011-10-10T10:00:00.000Z","01/18/13","4.7265167","5.0","1.0","80707","5518","75189","KB_bev_I9nJqOw8CNlFB6A","TobyKeithVEVO","https://gdata.youtube.com/feeds/api/users/TobyKeithVEVO","Download Toby's brand new Album HOPE ON THE ROCKS here. http://smarturl.it/HOTRiTUNES"
"bOEvBlNI-wc","Drake, Kanye West, Lil Wayne, Eminem - Forever","17590744","Music","372","2010-01-06T20:25:24.000Z","01/18/13","4.898734","5.0","1.0","54273","1374","52899","QznUf1SjfDqx65hX3zRDiA","DrakeVEVO","https://gdata.youtube.com/feeds/api/users/DrakeVEVO","Music video by Drake, Kanye West, Lil Wayne, Eminem performing Forever. (C) 2009 Interscope Records"
"bpOR_HuHRNs","Flo Rida - Wild Ones ft. Sia [Official Video]","144720375","Music","238","2012-02-09T14:26:33.000Z","01/18/13","4.917722","5.0","1.0","400449","8237","392212","BRFlde39a2U4nAkmGqJwAQ","officialflo","https://gdata.youtube.com/feeds/api/users/officialflo","© 2012 WMG.  Wild Ones  ft. Sia is off of Flo Rida's new album WILD ONES, available in stores & online now! Download on iTunes: http://smarturl.it/wildones  If you've bought the singles off the new album on US iTunes ( Let It Roll ,  Good Feeling ,  Wild Ones  ft. Sia,  Whistle ) complete your album now: http://smarturl.it/wildones  Other countries get WILD ONES here: http://smarturl.it/wildones  Directed by: Erik White Follow Flo Rida on Twitter @official_flo  http://www.officialflo.com http://www.twitter.com/official_flo http://www.facebook.com/officialflo"
"BzE1mX4Px0I","Selena Gomez & The Scene - Who Says","165350108","Music","201","2011-03-04T17:24:31.000Z","01/18/13","4.7409425","5.0","1.0","547925","35486","512439","jK8ORC71kwyj1DWFwril_A","SelenaGomezVEVO","https://gdata.youtube.com/feeds/api/users/SelenaGomezVEVO","Selena Gomez & The Scene performing  Who Says.  To download  Who Says  on iTunes visit http://www.smarturl.it/whosays"
"C-dvTjK_07c","Usher - DJ Got Us Fallin' In Love ft. Pitbull","83905187","Music","247","2010-08-25T17:19:24.000Z","01/18/13","4.922543","5.0","1.0","228617","4427","224190","U8hEdjK8u27TM7KA8JVIEw","UsherVEVO","https://gdata.youtube.com/feeds/api/users/UsherVEVO","Music video by Usher featuring Pitbull performing DJ Got Us Fallin' In Love. (C) 2010 JIVE Records, a unit of Sony Music Entertainment"
"c7tOAGY59uQ","Lil Wayne - 6 Foot 7 Foot (Explicit) ft. Cory Gunz","65048373","Music","259","2011-03-10T19:36:26.000Z","01/18/13","4.7499366","5.0","1.0","196974","12314","184660","EOhcOACopL42xyOBIv1ekg","LilWayneVEVO","https://gdata.youtube.com/feeds/api/users/LilWayneVEVO","Music video by Lil Wayne performing 6 Foot 7 Foot (Explicit). © 2011 Cash Money Records Inc., Manufactured and Marketed by Universal Records, a Division of UMG Recordings, Inc."
"C9mfuifkZgc","Ca$h Out - Cashin' Out","6659552","Music","248","2012-03-19T16:24:37.000Z","01/18/13","4.7189374","5.0","1.0","28193","1981","26212","4zmmEFoA7z41GpMfn0aJXw","CashOutVEVO","https://gdata.youtube.com/feeds/api/users/CashOutVEVO","Music video by Ca$h Out performing Cashin' Out. (C) 2012 Epic Records, a division of Sony Music Entertainment"
"CdXesX6mYUE","Pitbull - International Love ft. Chris Brown","238116712","Music","249","2011-12-08T23:03:29.000Z","01/18/13","4.822886","5.0","1.0","589112","26085","563027","VWA4btXTFru9qM06FceSag","PitbullVEVO","https://gdata.youtube.com/feeds/api/users/PitbullVEVO","Music video by Pitbull Featuring Chris Brown performing International Love. (C) 2011 RCA Records, a unit of Sony Music Entertainment"
"CFWX0hWCbng","Ke$ha - Blow","38844804","Music","254","2011-02-25T13:12:24.000Z","01/18/13","4.547177","5.0","1.0","139454","15787","123667","9HnKwLco0wfmmHJT4KOjJw","keshaVEVO","https://gdata.youtube.com/feeds/api/users/keshaVEVO","Music video by Ke$ha performing Blow. (C) 2011 RCA Records, a unit of Sony Music Entertainment Directed By Chris Marrs Piliero"
"CHZtMNbrmWE","Lil Wayne - Right Above It feat. Drake (Lyrics)","36458881","Music","282","2010-09-04T00:06:36.000Z","01/18/13","4.8551483","5.0","1.0","55008","1992","53016","mokom0wvNfnZgeB_E9eumQ","cashmoneyUS","https://gdata.youtube.com/feeds/api/users/cashmoneyUS","Lil Wayne - Right Above It feat. Drake (Lyrics)  [Lil Wayne] Now tell me how you love it You know you at the top when only heaven's right above it We onnnn 'Cause we onnnn  [Drake] Who else really tryna fuck with Hollywood Cole? I'm with Marley G, bro Flying Hollygrove chicks to my Hollywood shows And I wanna tell you something that you prolly should know This that Slumdog Millionaire Bollywood flow And uh, my real friends never hearin' from me Fake friends write the wrong answers on the mirror for me That's why I pick and choose, I don't get shit confused I got a small circle, I'm not with different crews We walk the same path, but got on different shoes Live in the same building, but we got different views I got a couple cars I never get to use Don't like my women single, I like my chicks in twos And these days all the girls is down to roll I hit the strip club and all them bitches find a pole Plus I been sippin', so this shit is movin' kinda slow Just tell my girl to tell her friend that it's time to go  [Lil Wayne] Now tell me how you love it You know you at the top when only heaven's right above it We on It's Young Money, motherfucker If you ain't runnin' wit it, run from it, motherfucker, all right  Now somebody show some money in this bitch And I got my B's with me like some honey in this bitch, ya dig? I got my gun in my boo purse And I don't bust back, because I shoot first  Meet me on the fresh train Yes, I'm in the building, you just on the list of guest names And all of my riders do not give a fuck, X Games Guns turn you boys into pussies, sex change And I smoke 'til I got chest pains And you niggas know I rep my gang like Jesse James Women are possessive, and they wanna possess Wayne I been fly so long I fell asleep on the fuckin' plane Skinny pants and some Vans Call me Triple A, get my advance in advance, amen Lil Wayne Right Above It lyrics found on As the world spin and dance in my hands Life is a beach, I'm just playin' in the sand Uh, wake up and smell the pussy You niggas can't see me, but never overlook me I'm on the paper trail, it ain't no tellin' where it took me Yeah, and I ain't a killa, but don't push me  Now tell me how you love it You know you at the top when only heaven's right above it We on It's Young Money, motherfucker If you ain't runnin' wit it, run from it, motherfucker, all right  Now somebody show some money in this bitch And I got my bees with me like some honey in this bitch, ya dig? I got my gun in my boo purse And I don't bust back, because I shoot first  Uh, how do he say what's never said? Beautiful black woman, I bet that bitch look better red Limpin' off tour 'cause I made more off my second leg Ma'fuckin' Birdman Junior, eleventh grade Ball on automatic start I could hand it to Drake or do a quarterback draw Wildcat offense, check the paw prints We in the building, you niggas in apartments No-now, c'mon, be my blood donor Flo' so nice, you ain't gotta put a rug on her Do it big, and let the small fall under that Damn, where you stumbled out? From where they make gumbo at Kane got the fuckin' beat jumpin' like a jumping jack But you know me, I get on this bitch and have a heart attack Hip-hop, I'm the heart of that, nigga, nothin' short of that President Carter, Young Money Democrat  Now tell me how you love it You know you at the top when only heaven's right above it We on It's Young Money, motherfucker If you ain't runnin' wit it, run from it, motherfucker, all right  Now somebody show some money in this bitch And I got my bees with me like some honey in this bitch, ya dig? (Soo woo!) I got my gun in my boo purse And I don't bust back, because I shoot first"
"CPEBN2dVNUY","The Script - For The First Time (HD Version)","14316226","Music","282","2010-11-09T22:07:37.000Z","01/18/13","4.9626493","5.0","1.0","65862","615","65247","afVZzwtU8XUWbXGs4LYtdg","TheScriptVEVO","https://gdata.youtube.com/feeds/api/users/TheScriptVEVO","Music video by The Script performing For The First Time. (C) 2010 Sony Music Entertainment UK Limited"
"Cq-NShfefks","B.o.B - Magic ft. Rivers Cuomo [Official Music Video]","34898852","Music","222","2010-09-03T16:05:21.000Z","01/18/13","4.9226713","5.0","1.0","101489","1962","99527","e4LM_eKc9ywRmVuBm5pjQg","AtlanticVideos","https://gdata.youtube.com/feeds/api/users/AtlanticVideos","Watch the best B.o.B music videos on YouTube here: http://www.youtube.com/playlist?list=PLakoz4isJL_kSGOMG8FONyR1QBak_27RP  http://www.bobatl.com/ http://www.twitter.com/bobatl http://www.facebook.com/bobatl http://www.youtube.com/bobatl (subscribe)  Get B.o.B merchandise and more here: http://store.bobatl.com/"
"crrOl0egI00","Ne-Yo - Let Me Love You (Until You Learn To Love Yourself)","48222611","Music","267","2012-07-18T10:00:08.000Z","01/18/13","4.88336","5.0","1.0","230864","6732","224132","a5R55NSXiWAZWi9997XYvg","NeYoVEVO","https://gdata.youtube.com/feeds/api/users/NeYoVEVO","Buy it Now! iTunes - http://smarturl.it/lmlyit Amazon - http://smarturl.it/lmlyam  Music video by Ne-Yo performing Let Me Love You (Until You Learn To Love Yourself). (C) 2012 The Island Def Jam Music Group"
"cSnkWzZ7ZAA","Flo Rida - Whistle [Official Video]","184627235","Music","235","2012-05-24T20:00:03.000Z","01/18/13","4.88791","5.0","1.0","560905","15718","545187","TUPsBBQA4Am8k23BYETRJg","TheWarnerSound","https://gdata.youtube.com/feeds/api/users/TheWarnerSound","© 2012 WMG. Get an exclusive behind-the-scenes look at the making of the Flo Rida  Whistle  music video only on http://imgstrongarmworld.com  The official music video for Flo Rida's  Whistle  from his WILD ONES album, available here: http://bit.ly/LEDcRZ  Directed by Marc Klasfeld. Shot in Acapulco, Mexico. Special Thanks to the Tourism Board of Mexico & Leisure Opportunities | http://www.visitmexico.com  Download  Whistle  on iTunes: http://bit.ly/whistleonitunes  http://officialflo.com http://twitter.com/official_flo http://facebook.com/officialflo  Subscribe to The Warner Sound: http://goo.gl/8LzoM  The Warner Sound on the Web: http://youtube.com/TheWarnerSound http://thewarnersound.com http://facebook.com/TheWarnerSound http://twitter.com/TheWarnerSound"
"Cvm2OYF2p7E","Daughtry - Life After You","11157776","Music","206","2009-11-24T07:45:23.000Z","01/18/13","4.967277","5.0","1.0","43150","353","42797","3EKokt8lCDZm1F-VwPNliA","daughtryVEVO","https://gdata.youtube.com/feeds/api/users/daughtryVEVO","Music video by Daughtry performing Life After You. (C) 2009 19 Recordings Limited"
"CYT6RkTe26M","Jason Aldean - Take a Little Ride","3042948","Music","185","2012-08-13T07:00:21.000Z","01/18/13","4.902096","5.0","1.0","12788","313","12475","y5QKpDQC-H3z82Bw6EVFfg","JasonAldeanVEVO","https://gdata.youtube.com/feeds/api/users/JasonAldeanVEVO","Music video by Jason Aldean performing Take a Little Ride. (C) 2012 Broken Bow Records"
"D-5GnZYxI4M","Eli Young Band - Even If It Breaks Your Heart","4467588","Music","224","2012-01-17T08:00:00.000Z","01/18/13","4.9151053","5.0","1.0","18470","392","18078","VZnRQU3DFSb9gY3liUb5ow","EliYoungBandVEVO","https://gdata.youtube.com/feeds/api/users/EliYoungBandVEVO","Music video by Eli Young Band performing Even If It Breaks Your Heart. (C) 2011 Republic Nashville Records, a division of UMG Recordings, Inc."
"d2smz_1L2_0","Lady Gaga - Paparazzi","93100213","Music","431","2009-11-26T01:16:21.000Z","01/18/13","4.607131","5.0","1.0","169176","16616","152560","07Kxew-cMIaykMOkzqHtBQ","LadyGagaVEVO","https://gdata.youtube.com/feeds/api/users/LadyGagaVEVO","Music video by Lady Gaga performing Paparazzi. (C) 2009 Interscope Records"
"D7GW8TYCEG4","Nicki Minaj - Moment 4 Life (Clean Version) ft. Drake","71078152","Music","371","2011-02-01T23:27:57.000Z","01/18/13","4.709726","5.0","1.0","218552","15860","202692","aum3Yzdl3TbBt8YUeUGZLQ","NickiMinajAtVEVO","https://gdata.youtube.com/feeds/api/users/NickiMinajAtVEVO","Nicki Minaj's new album 'Pink Friday: Roman Reloaded' is out now! Buy it here: smarturl.it/Pinkfridayexplicit"
"daS6on_N7LE","Alex Clare - Too Close (Official Video)","928458","Music","270","2012-08-28T15:40:06.000Z","01/18/13","4.9118185","5.0","1.0","9299","205","9094","KPZucCaBScwiSEzp0uIn2w","AlexClareVEVO","https://gdata.youtube.com/feeds/api/users/AlexClareVEVO","Music video by Alex Clare performing Too Close. (C) 2012 Universal Island Records, a division of Universal Music Operations Limited"
"dGghkjpNCQ8","Calvin Harris - Feel So Close","57787061","Music","247","2011-07-14T07:00:00.000Z","01/18/13","4.934285","5.0","1.0","262467","4312","258155","aHNFIob5Ixv74f5on3lvIw","CalvinHarrisVEVO","https://gdata.youtube.com/feeds/api/users/CalvinHarrisVEVO","Download FEEL SO CLOSE from iTunes now: http://smarturl.it/FEELSOCLOSE  From The New Album '18 Months' -- OUT NOW :  http://smarturl.it/CH18MonthsDLX  Music video by Calvin Harris performing Feel So Close. (C) 2011 Sony Music Entertainment UK Limited"
"DQYNM6SjD_o","Miranda Lambert - The House That Built Me","10398890","Music","252","2010-03-31T19:19:28.000Z","01/18/13","4.959403","5.0","1.0","37244","378","36866","JQplYDHQjYbmADXC-_y27Q","mirandalambertVEVO","https://gdata.youtube.com/feeds/api/users/mirandalambertVEVO","Music video by Miranda Lambert performing The House That Built Me. (C) 2010 Sony Music Entertainment"
"dxytyRy-O1k","Linkin Park - BURN IT DOWN (Official Music Video)","41729411","Music","234","2012-05-25T21:08:54.000Z","01/18/13","4.931223","5.0","1.0","344825","5929","338896","ZU9T1ceaOgwfLRq7OKFU4Q","linkinparktv","https://gdata.youtube.com/feeds/api/users/linkinparktv","© 2012 WMG  Download LIVING THINGS now on iTunes http://smarturl.it/lp2012  Subscribe for new music:  http://bit.ly/RTaVFI  More Linkin Park videos:  http://youtube.com/linkinparktv  Linkin Park on iTunes:  http://bit.ly/PovCh1 Visit http://linkinpark.com/  Like Linkin Park at http://facebook.com/linkinPark Follow on Twitter at http://twitter.com/linkinpark  MP3:  http://smarturl.it/aem92g   LYRICS: The cycle repeated as explosions broke in the sky all that I needed was the one thing I couldn't find  And you were there at the turn Waiting to let me know  We're building it up To break it back down We're building it up To burn it down We can't wait To burn it to the ground  The colors conflicted as the flames climbed into the clouds I wanted to fix this / but couldn't stop from tearing it down  And you were caught at the turn caught in the burning glow And I was there at the turn Waiting to let you know  You told me yes / You held me high And I believed when you told that lie I played that soldier / You played king And struck me down when I kissed that ring You lost that right / to hold that crown I built you up but you let me down so when you fall / I'll take my turn and fan the flames as your blazes burn"
"dy2nBvtkgyE","Edward Maya & Vika Jigulina - Stereo Love (OFFICIAL HQ VIDEO) (Ultra Music)","35623932","Music","191","2010-01-15T20:01:55.000Z","01/18/13","4.9152856","5.0","1.0","71865","1522","70343","4rasfm9J-X4jNl9SvXp8xA","UltraRecords","https://gdata.youtube.com/feeds/api/users/UltraRecords"," Stereo Love  is the #1 smash from Edward Maya & Vika Jigulina.  This is a featured release available on Ultra Dance 12, buy it here: http://www.smarturl.it/ud12itunes  Edward Maya & Vika Jigulina - Stereo Love from Ultra Records.  Buy the single here: http://goo.gl/Krhwa"
"E1nbvplgElw"," Young Forever  Jay Z | Mr. Hudson (OFFICIAL VIDEO)","60926016","Music","341","2009-12-22T09:52:18.000Z","01/18/13","4.829905","5.0","1.0","162380","6905","155475","N-sc1xJr-QQNj_uNIM9wTA","jayz","https://gdata.youtube.com/feeds/api/users/jayz","Check out the official music video for  Young Forever ! Jay Z! Mr. Hudson! The Blueprint 3 available in stores and online now!  Life+Times | Twitter: http://full.sc/REKTYT Life+Times | Facebook: http://full.sc/REKOV9 LifeandTimes.com http://full.sc/RWJL0a Itunes: http://full.sc/Tw0I0R"
"e82VE8UtW8A","Rihanna - Rude Boy","222348745","Music","226","2010-02-09T19:26:01.000Z","01/18/13","4.651372","5.0","1.0","303085","26416","276669","2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","https://gdata.youtube.com/feeds/api/users/RihannaVEVO","Music video by Rihanna performing Rude Boy. (C) 2010 The Island Def Jam Music Group #VEVOCertified on September 27, 2010. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"edP0L6LQzZE","Ke$ha - Take It Off","39588113","Music","223","2010-08-10T23:22:21.000Z","01/18/13","4.746095","5.0","1.0","113003","7173","105830","9HnKwLco0wfmmHJT4KOjJw","keshaVEVO","https://gdata.youtube.com/feeds/api/users/keshaVEVO","Music video by Ke$ha performing Take It Off. (C) 2010 RCA Records, a unit of Sony Music Entertainment"
"EeTPi2a2Ld4","Big Sean - My Last ft. Chris Brown","27616785","Music","315","2011-03-24T18:46:31.000Z","01/18/13","4.880061","5.0","1.0","97750","2931","94819","7zOpx9wgvGBCDEjujnAPQA","BigSeanVEVO","https://gdata.youtube.com/feeds/api/users/BigSeanVEVO","Music video by Big Sean performing My Last. (C) 2011 The Island Def Jam Music Group"
"EgT_us6AsDg","Selena Gomez & The Scene - Love You Like A Love Song","163147511","Music","221","2011-06-24T00:30:00.000Z","01/18/13","4.6180243","5.0","1.0","609882","58240","551642","jK8ORC71kwyj1DWFwril_A","SelenaGomezVEVO","https://gdata.youtube.com/feeds/api/users/SelenaGomezVEVO","To download  Love You Like A Love Song  visit http://www.smarturl.it/lovesong #VEVOCertified on January 22, 2011. http://youtube.com/vevocertified"
"ekAXPCphKXQ","Trey Songz - Bottoms Up ft. Nicki Minaj [Official Video]","60270089","Music","271","2010-08-18T16:15:53.000Z","01/18/13","4.8330975","5.0","1.0","138500","5779","132721","7DpParfqYQEbFGt5eTX5pQ","TreySongzVideos","https://gdata.youtube.com/feeds/api/users/TreySongzVideos","© 2010 WMG  Passion, Pain & Pleasure  In Stores Now! Get it now! http://store.treysongz.com/"
"eM213aMKTHg","Lady Antebellum - Need You Now","35666939","Music","270","2011-01-28T20:37:39.000Z","01/18/13","4.9448295","5.0","1.0","175746","2424","173322","lcR5Ho9kfnj40zaN1enC-Q","LadyAntebellumVEVO","https://gdata.youtube.com/feeds/api/users/LadyAntebellumVEVO","Pre-VEVO play count:  29,104,971  Music video by Lady Antebellum performing Need You Now. (P) (C) 2009 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203"
"EPo5wWmKEaI","Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer","273326566","Music","267","2011-05-06T19:43:15.000Z","01/18/13","4.9043155","5.0","1.0","638265","15268","622997","VWA4btXTFru9qM06FceSag","PitbullVEVO","https://gdata.youtube.com/feeds/api/users/PitbullVEVO","Music video by Pitbull feat. Ne-Yo, Afrojack & Nayer performing Give Me Everything. (C) 2011 J Records, a unit of Sony Music Entertainment #VEVOCertified on August 12, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified"
"eQWG8BVeryU","Chris Brown - Turn Up The Music","81293708","Music","258","2012-02-17T08:00:00.000Z","01/18/13","4.860434","5.0","1.0","346274","12082","334192","m1dsgJNnhaLkY3uAdqN4mA","ChrisBrownVEVO","https://gdata.youtube.com/feeds/api/users/ChrisBrownVEVO","Buy Now! iTunes: http://bit.ly/LOJ1X9  Music video by Chris Brown performing Turn Up The Music. (C) 2012 RCA Records, a division of Sony Music Entertainment"
"eR7-AUmiNcA","Sara Bareilles - King Of Anything","11735988","Music","203","2010-06-29T18:08:00.000Z","01/18/13","4.9453697","5.0","1.0","58795","803","57992","eorj4gQq9KLidnoC-XCbCQ","SaraBareillesVEVO","https://gdata.youtube.com/feeds/api/users/SaraBareillesVEVO","Music video by Sara Bareilles performing King Of Anything. (C) 2010 Sony Music Entertainment"
"F_7baOCYg-Q"," I Made It  (Cash Money Heroes)","10119924","Music","263","2010-02-25T22:46:28.000Z","01/18/13","4.902589","5.0","1.0","36423","887","35536","RMJEAIMnsY7V4IWMrJgyhw","KevinRudolfVEVO","https://gdata.youtube.com/feeds/api/users/KevinRudolfVEVO","Music video by Kevin Rudolf performing  I Made It  (Cash Money Heroes). (C) 2010 Cash Money Records Inc."
"f0T3WAbU6tg","Kelly Clarkson - Already Gone","27568439","Music","208","2009-10-03T04:25:33.000Z","01/18/13","4.9525094","5.0","1.0","74457","884","73573","6QdZ-5j9t_836_xJPAaRSw","kellyclarksonVEVO","https://gdata.youtube.com/feeds/api/users/kellyclarksonVEVO","Music video by Kelly Clarkson performing Already Gone. (C) 2008 19 Recordings Limited"
"F57P9C4SAW4","Katy Perry - California Gurls ft. Snoop Dogg","62666300","Music","235","2010-06-15T01:49:28.000Z","01/18/13","4.753488","5.0","1.0","144139","8883","135256","2kTZB_yeYgdAg4wP2tEryA","emimusic","https://gdata.youtube.com/feeds/api/users/emimusic","Pre-VEVO play count: 60,798,408  Get the single on iTunes: http://bit.ly/kpcaligurls Buy the complete 'Teenage Dream' album on iTunes: http://bit.ly/kpTDdelEX  Music video by Katy Perry performing California Gurls. Capitol Records, LLC Director: Mathew Cullen Producers: Bernard Rahill, Patrick Nugent, Javier Jimenez, Danny Lockwood"
"fCnxvXxBDvY","OMG - Usher Feat. Will.I.Am (With Lyrics!) [OFFICIAL]","21590802","Music","273","2010-03-14T00:14:23.000Z","01/18/13","4.7771893","5.0","1.0","20394","1136","19258","KwJCQ8eGBipYanDMf9mbwA","Webster4567","https://gdata.youtube.com/feeds/api/users/Webster4567","Song Name: OMG Artist: Usher Featuring: Will.I.Am   LYRICS: ----------------- [will.i.am]: oh myyyy gosh Baby let me......i did it again, so i'm gone let the beat drop oh myy   [chorus]: baby let me love you downnn there's so many ways to love ya baby i can break you downnn there's so many ways to love ya i mean like, ooh myy gosh i'm soo in love i found you finallyy, it make me want to say oh, oh , oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, ohh myy gosh .. it make me want to say .. oh, oh, oh, oh, oh, oh, oh, oh, oh  [verse 1]: i fell in love with shawty when i seen her on the dance floor she was dancing sexy, pop, pop, popping, dropping, dropping low never ever has a lady hit me on the first sight this was something special ; this was just like dynamite honey got a booty like pow, pow, pow honey got some boobies like wow, oh wow girl you know i'm loving your, loving your style check, check, check, check, check, checking you out like, ooh (oooh) she got it allll sexy from her head to the toes & i want it all, it all, it all  [chorus]: baby let me love you downnn there's so many ways to love ya baby i can break you downnn there's so many ways to love ya got me like, ooh myy gosh i'm soo in love i found you finallyy, it make me want to say oh, oh , oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, ohh myy gosh .. you make me want to say(repeat 2x) oh, oh, oh, oh, oh, oh, oh, oh, oh, oh  [verse 2]: feel so ? for honey out of all the girls up in this club this one got me whipped, just off one look, yep i fell in love this one something special, this one just like dynamite you're, you're, you're, you're, you're, you're, you're out of sight fell in love with honey like my, oh my honey looking wonderful; fly, so fly honey like a supermodel; my, oh my baby how you do that, make a grown man cry? ooh (oooh) baby, you got it alll sexy from her head to the toes & i want it all, it all, it all  [chorus]: so, honey let me love you downnn there's so many ways to love ya baby i can break it downnn there's so many ways to love ya got me like, ooh myy gosh i'm soo in love i found you finallyy, you make me want to say..  oh my gosh oh my oh, oh my gosh  [will.i.am]: oh myy gosh i did it again so i'm gone let the beat drop  [usher]: oh, oh, oh myy oh, oh, oh my, my, my, my, my, my ooh my gosh  Please comment, tell your friends and please please subscribe! :)  - Webster4567"
"FDUOcHg5ijg","Thompson Square - Are You Gonna Kiss Me Or Not","9415109","Music","184","2010-10-05T23:31:36.000Z","01/18/13","4.9587913","5.0","1.0","35041","361","34680","EYaWpcxO8pfvjT1H-e2ZkQ","ThompsonSquareVevo","https://gdata.youtube.com/feeds/api/users/ThompsonSquareVevo","Music video by Thompson Square performing Are You Gonna Kiss Me Or Not. (C) 2010 Stoney Creek Records"
